DG30|Dague « Panzerstecher »|Allemagne ou Pays-Bas · XVe siècle|Copie exacte. Longueur : environ 45 cm. L'original se trouve au Deutsches Klingenmuseum, Solingen, Allemagne.|269|other|dg30m.jpg|3|dg30v.jpg;dg30v2.jpg;dg30v3.jpg
DG31|Basilard|Probablement Suisse ou Italie · XIVe siècle|Copie exacte. Longueur : environ 45,5 cm. Original au Royal Armouries, Leeds.|298|other|dg31m.jpg|2|dg31v.jpg;dg31v2.jpg
DG32|Dague rondel|France ou Allemagne · vers 1450|Longueur : environ 37 cm. Fourreau en bois/cuir inclus. L'original se trouve au Reichstadtmuseum de Rothenburg ob der Tauber, Allemagne.|289|rondel|dg32m.jpg|3|dg32v.JPG;dg32v2.JPG;dg32v3.jpg
DG32b|Dague rondel|France ou Allemagne · vers 1450|Longueur : environ 43 cm. Fourreau en bois/cuir inclus.|289|rondel|dg32bm.jpg|4|dg32bv.jpg;dg32bv2.jpg;dg32bv3.jpg;dg32v3.jpg
DG34|Dague rondel|Bourgogne · XVe siècle|Longueur : environ 35 cm. Collection privée.|299|rondel|dg34m.jpg|3|dg34v.jpg;dg34v2.jpg;dg34v3.jpg
A56|Couteau italien|Italie du nord (Trentin) · vers 1450|Copie exacte. Longueur : environ 40 cm. L'original se trouve au Reichstadtmuseum de Rothenburg ob der Tauber, Allemagne.|269|other|a56m.jpg|3|a56v.jpg;a56v2.jpg;a56v3.jpg
A57|Couteau italien|Italie du nord (Trentin) · vers 1450|Copie. Longueur : environ 40 cm. L'original se trouve au Reichstadtmuseum de Rothenburg ob der Tauber, Allemagne.|269|other|a57m.jpg|4|a56v3.jpg;a57v.jpg;a57v2.jpg;a57v3.jpg
DG35|Dague|Italie, Espagne · XVe siècle|Copie exacte. Longueur : environ 45,5 cm. L'original se trouve au Museo de Armería de Álava, Vitoria-Gasteiz, Espagne.|279|other|dg35m.jpg|4|dg35v.jpg;dg35v2.jpg;dg35v3.jpg;dg35v4.jpg
DG36|Dague|Suisse, Allemagne · XIVe siècle|Longueur : environ 41 cm. Décrite chez Schneider, Wegeli.|288|other|dg36m.jpg|3|dg36v.jpg;dg36v2.jpg;dg36v3.jpg
DG37|Dague rondel|XIVe–XVe siècle|Copie exacte, poignée en os décorée. Collection privée.|339|rondel|dg37m.jpg|3|dg37v.jpg;dg37v2.jpg;dg37v3.jpg
DG38|Grand couteau « Bauernwehr »|Allemagne / Tchéquie · fin du XVe–début du XVIe siècle|Longueur : environ 62,5 cm. Original dans la collection Arma Bohemia.|269|other|dg38m.jpg|3|dg38v.jpg;dg38v2.jpg;dg38v3.jpg
DG39|Dague à rognons (« couillete »)|Angleterre (?) · 1450–1500|Longueur : environ 42 cm. L'original se trouve au Metropolitan Museum of Art, New York.|395|bollock|dg39m.jpg|3|dg39v.jpg;dg39v2.jpg;dg39v3.jpg
DG40|Dague rondel|Allemagne · début du XVe siècle|Longueur : environ 31 cm. Collection privée.|238|rondel|dg40m.jpg|3|dg40v.jpg;dg40v2.jpg;mm76v3.jpg
DR2|Dague|Italie · XVIe siècle|Longueur : 59,5 cm, poids : environ 0,57 kg.|229|other|dyk2c3.jpg|1|dyk2d1.jpg
DR3|Dague espagnole à main gauche|Espagne · XVIe siècle|Longueur : environ 60 cm.|260|left-hand|n71m.jpg|3|n71v.jpg;n71v2.jpg;n71v3.jpg
DR4|Dague|XVIe–XVIIe siècle|Longueur : 35 cm, poids : environ 0,5 kg.|330|other|DR4m.jpg|1|DR4vv.jpg
DR5|Dague espagnole à main gauche|XVIe–XVIIe siècle|Copie très décorée.|1200|left-hand|DAGGENERALm.jpg|3|DAGGENERAL.jpg;DR5v2.jpg;DR5v3.jpg
